timestamp,L_ax,L_ay,L_az,L_gx,L_gy,L_gz,R_ax,R_ay,R_az,R_gx,R_gy,R_gz,L_punch_cnt,R_punch_cnt,label
1856829,3.36,8.78,-1.08,0.066,-0.098,-1.116,-5.48,2.92,16.76,0.173,0.27,-1.241,0,3,UNKNOWN
1856949,2.32,11.13,-1.06,0.299,0.316,-1.246,-6.64,1.62,17.19,0.208,0.076,-1.138,0,3,UNKNOWN
1857069,1.29,11.83,-0.99,0.366,0.047,-0.539,-7.32,-0.09,16.65,0.429,0.351,-0.159,0,3,UNKNOWN
1857189,1.6,12.79,0.22,0.134,0.396,-0.028,-7.19,0.85,15.75,0.666,0.275,0.225,0,3,UNKNOWN
1857309,1.56,12.85,-0.7,0.46,-0.771,0.196,-7.31,1.63,15.75,0.537,0.239,0.433,0,3,UNKNOWN
1857429,1.17,11.57,-1.71,-0.132,-0.025,0.503,-6.67,2,16.2,0.535,0.653,0.923,0,3,UNKNOWN
1857549,-0.08,12.33,-2.38,-0.572,0.44,0.573,-7.45,3.41,15.05,0.385,2.031,1.371,0,3,UNKNOWN
1857669,1.24,12.11,0.66,-2.307,1.107,1.402,-6.43,4.91,12.87,0.789,1.571,1.537,0,3,UNKNOWN
1857789,2.81,14.56,3.6,-1.54,1.049,1.564,-4.69,5.85,12.66,1.251,2.728,1.345,0,3,UNKNOWN
1857909,6.05,8.6,5.29,-3.008,1.664,1.199,-0.84,5.92,5.92,2.354,4.4,-0.438,0,3,UNKNOWN
1858029,7.09,10.53,13.23,-0.919,1.634,-0.253,-1.08,4.35,-0.06,-0.184,2.863,-0.861,0,3,UNKNOWN
1858149,5.45,12.12,12.18,-1.151,-0.518,0.48,-0.18,4.51,2.72,1.496,-0.328,1.578,0,3,UNKNOWN
1858329,4.53,10.33,10.25,-0.553,0.87,0.848,2.28,4.92,4.4,-0.472,1.397,-0.24,0,3,UNKNOWN
1858449,5.95,7.87,10.46,-1.563,-0.088,0.939,5.65,3.05,-7.69,-0.985,0.279,-0.276,0,3,UNKNOWN
1858569,6.78,8.179999,11.76,-1.935,-0.596,0.343,5.78,7.7,-0.28,-1.648,-4.331,-1.074,0,3,UNKNOWN
1858749,5.69,6.62,13.54,-0.46,-0.119,0.605,1.1,-1.35,18.32,-4.31,-4.331,-1.655,0,3,UNKNOWN
1858929,4.47,6.53,13.16,-0.495,-0.448,0.286,-1.26,-1.5,18.96,4.024,4.4,0.207,0,3,UNKNOWN
1859038,6.69,7.28,12.4,4.38,-2.359,1.046,-0.59,2.04,8.75,4.421,4.4,1.97,0,4,UNKNOWN
1859158,1.75,5.27,2,4.119,-3.038,0.326,-0.6,3.03,-3.25,-0.205,4.4,2.855,0,4,UNKNOWN
1859338,0.08,4.33,-5.22,0.712,-0.616,1.268,5.09,2.03,13.03,-4.31,-4.331,0.149,0,4,UNKNOWN
1859458,1.9,3.56,1.94,-4.352,4.381,2.278,11.23,-2,18.98,-4.31,-4.331,2.232,0,4,UNKNOWN
1859578,6.69,13.75,20.35,-4.275,3.748,0.505,9.5,-0.64,16.23,1.386,-1.768,-0.509,0,4,UNKNOWN
1859758,4.65,0.83,15.78,3.315,3.282,1.439,10.7,-2.99,13.74,-1.382,-0.788,1.985,0,4,UNKNOWN
1859878,4.46,3.94,15.74,0.889,0.589,2.745,9.45,-4.36,17.48,-0.842,0.618,0.22,0,4,UNKNOWN
1859998,4.46,3.94,15.74,0.889,0.589,2.745,11.16,-1.62,14.56,1.19,0.496,-0.232,0,4,UNKNOWN
1860118,2.07,2.21,11.6,-0.797,-2.686,2.634,10.83,-2.68,15.8,1.814,0.655,-1.231,0,4,UNKNOWN
1860238,1.92,-1.89,7.18,-0.176,-0.233,0.573,9.62,-0.86,14.85,2.944,2.298,-1.854,0,4,UNKNOWN
1860358,4.95,-2.23,10.62,-0.641,0.186,-1.54,8.79,2.23,15.81,4.101,1.685,-2.497,0,4,UNKNOWN
1860478,4.97,2.27,10.76,-1.197,0.015,-2.644,2.61,3.2,11.37,4.044,2.519,-2.072,0,4,UNKNOWN
1860599,7.63,4.95,10.44,0.353,-0.54,-1.365,-0.53,3.35,9.77,1.577,2.669,-1.131,0,4,UNKNOWN
1860720,7.5,9.12,9.5,0.163,-0.909,-1.571,-0.76,3.56,7.16,0.853,0.796,-0.893,0,4,UNKNOWN
1860735,7.5,9.12,9.5,0.163,-0.909,-1.571,-0.76,3.48,6.51,0.774,0.386,-0.771,0,4,UNKNOWN
1860750,4.85,8.19,5.33,1.44,-0.536,0.101,-0.89,4.1,6.12,0.533,0.165,-0.655,0,4,UNKNOWN
1860900,4,6.05,5.57,-0.212,-0.166,1.309,2.48,4.55,0.04,-1.276,-0.033,-0.526,0,4,UNKNOWN
1861020,6.59,11.91,10.82,-0.518,-0.197,2.541,0.23,7.45,10.59,0.096,-0.927,0.066,0,4,UNKNOWN
1861140,6.99,4.74,5.83,-0.642,1.203,1.24,-1.09,7.2,10.18,-0.687,-0.751,0.123,0,4,UNKNOWN
1861260,7.01,4.32,6.3,-1.015,0.42,1.369,-0.54,8.38,9.45,-0.478,0.577,-0.179,0,4,UNKNOWN
1861380,7.23,2.93,7.32,-1.067,1.759,-1.193,-0.93,8.03,10.34,-1.145,0.486,0.142,0,4,UNKNOWN
1861500,7.49,7.54,7.28,1.374,2.425,1.657,-0.57,7.45,12.62,-1.588,0.047,0.063,0,4,UNKNOWN
1861620,5.08,4.61,11.24,-0.136,1.808,1.103,-1.45,6.18,14.1,-1.042,-0.249,-0.295,0,4,UNKNOWN
1861740,4.42,4.96,12.62,-0.152,1.338,0.808,-1.1,5.62,16.22,-0.344,-0.381,0.003,0,4,UNKNOWN
1861860,1.91,3.53,14.51,0.212,0.38,0.423,-1.21,5.95,15.23,-0.003,0.014,-0.032,0,4,UNKNOWN
1861875,1.91,3.53,14.51,0.212,0.38,0.423,-1.16,5.92,15.21,0.041,0.04,-0.002,0,4,UNKNOWN
1861890,2.87,4.18,13.72,-0.155,0.169,0.595,-1.04,5.98,15.06,0.098,0.029,-0.017,0,4,UNKNOWN
1862040,3.62,4.51,13.48,-0.056,0.111,0.558,-1.16,6.28,14.91,0.041,-0.048,0.037,0,4,UNKNOWN
1862160,3.32,3.97,13.64,-0.032,0.147,0.709,-0.98,6.24,14.99,0.078,-0.023,-0.049,0,4,UNKNOWN
1862280,3.5,4.34,13.66,-0.036,0.053,0.509,-1.24,6.13,14.87,0.043,0.012,-0.071,0,4,UNKNOWN
1862460,3.31,4.11,13.82,-0.021,0.055,0.496,-0.96,6.41,14.85,0.112,0.026,-0.001,0,4,UNKNOWN
1862580,3.19,4.31,13.63,0.038,0.014,0.399,-1.2,6.17,14.66,0.056,-0.005,-0.034,0,4,UNKNOWN
1862700,3.2,4.15,13.82,-0.047,0.013,0.475,-1.17,6.5,14.84,0.174,0.006,-0.107,0,4,UNKNOWN
1862880,3.45,4.42,13.67,0.076,-0.102,0.288,-1.11,6.62,14.92,0.501,-0.086,-0.226,0,4,UNKNOWN
1863000,3.34,4.01,14.09,0.088,-0.283,0.047,-1.74,6.66,13.86,1.037,0.132,-0.533,0,4,UNKNOWN
1863120,3.56,4.87,13.57,0.393,-0.649,-0.262,-2.21,6.81,11.82,0.8,0.105,-0.186,0,4,UNKNOWN
1863240,4.73,6.63,12.23,0.256,-0.634,-0.07,-2.24,7.14,11.18,0.799,-0.203,0.076,0,4,UNKNOWN
1863360,5.04,7.07,11.69,0.142,-0.432,0.025,-2.85,6.98,9.42,1.21,-0.918,0.811,0,4,UNKNOWN
1863480,4.22,11.98,14.87,-1.057,1.674,-0.654,-1.08,8.11,9.08,1.261,0.369,-0.085,0,4,UNKNOWN
1863600,4.73,8.47,12.09,-1.322,0.694,1.151,-1.21,7.33,7.86,-0.109,0.378,0.681,0,4,UNKNOWN
1863660,4.73,8.47,12.09,-1.322,0.694,1.151,0.03,8.05,6.63,0.051,0.292,0.675,0,4,UNKNOWN
1863675,4.73,8.47,12.09,-1.322,0.694,1.151,-0.12,8.02,7.01,-0.222,0.415,0.635,0,4,UNKNOWN
1863720,4.05,4.47,12.39,-3.159,0.837,1.182,0.24,8.65,7.55,-0.218,-0.085,0.246,0,4,UNKNOWN
1863840,4.43,7.21,13.57,0.616,0.051,1.21,-0.12,7.74,8.19,-1.07,-0.327,-0.192,0,4,UNKNOWN
1863960,6.1,5.04,11.76,-1.018,-0.699,0.455,-0.56,7.06,10.54,-1.237,-0.65,-0.501,0,4,UNKNOWN
1864020,6.1,5.04,11.76,-1.018,-0.699,0.455,-0.45,7.38,11.36,-1.014,-0.53,-0.394,0,4,UNKNOWN
1864035,6.1,5.04,11.76,-1.018,-0.699,0.455,-0.59,7.38,11.39,-0.957,-0.525,-0.498,0,4,UNKNOWN
1864080,6.25,6,11.9,0.692,-1.35,1.022,-0.91,7.57,11.98,-0.767,-0.703,-0.601,0,4,UNKNOWN
1864200,7.68,2.18,6.57,-0.574,-0.553,-0.203,-1.22,7.63,11.33,-0.662,-0.915,-0.879,0,4,UNKNOWN
1864260,7.68,2.18,6.57,-0.574,-0.553,-0.203,-1.36,5.54,13.1,-2.14,-1.158,-0.287,0,4,UNKNOWN
1864380,8.46,-0.19,10.75,-4.215,1.22,-2.437,3.28,-1.93,25.89,4.421,4.134,0.54,0,4,UNKNOWN
1864505,-2.44,26.53,38.79,3.048,-0.326,0.18,-5.22,8,-1.64,3.395,2.802,-0.154,0,5,UNKNOWN
1864565,-4.1,-6.73,-6.48,4.38,-4.35,0.501,-3.35,6.64,-3.09,0.897,-0.809,-0.843,0,5,UNKNOWN
1864685,4.11,7.55,6.4,-1.933,3.302,-0.551,-2.28,5.94,12.31,-2.174,-0.179,-0.785,0,5,UNKNOWN
1864865,8.99,7.58,10.59,0.422,0.1,0.237,-5.2,6.86,12.1,-1.026,-0.255,-0.849,0,5,UNKNOWN
1864925,8.99,7.58,10.59,0.422,0.1,0.237,-5.78,5.99,12.98,-0.41,-0.786,-0.808,0,5,UNKNOWN
1865045,6.24,9.429999,10.14,0.136,0.1,0.35,-6.66,4.49,14.42,-0.413,-0.15,-0.677,0,5,UNKNOWN
1865105,6.13,8.23,9.26,0.333,0.157,0.575,-7.68,4.73,14.88,-0.259,-0.151,-0.517,0,5,UNKNOWN
1865285,6.73,7.62,8.63,-0.014,0.182,0.534,-7.1,4.42,14.38,0.049,0.888,0.419,0,5,UNKNOWN
1865405,6.04,8.17,9.679999,-0.194,0.26,0.554,-28.68,16.53,5.6,0.814,4.4,3.1,0,5,UNKNOWN
1865465,7.79,6.93,7.41,-1.145,0.197,0.198,11.45,22.24,-49.62,4.421,4.4,-2.208,0,5,UNKNOWN
1865585,10.73,6.6,6.86,-0.949,1.321,0.421,14.27,-9.65,5.72,2.908,4.4,4.379,0,5,UNKNOWN
1865704,1.58,12.52,13.45,-0.378,-4.233,2.095,-2.3,13.08,-0.62,0.734,-2.885,1.388,0,5,UNKNOWN
1865764,1.58,12.52,13.45,-0.378,-4.233,2.095,-3.11,12.33,13.69,-1.622,-2.683,0.197,0,5,UNKNOWN
1865889,6.4,7.6,4.38,-0.449,0.381,-0.155,-3.54,6,8.76,0.376,-0.335,0.077,0,6,UNKNOWN
1865949,6.4,7.6,4.38,-0.449,0.381,-0.155,-2.76,7.59,6.64,0.271,0.126,-0.081,0,6,UNKNOWN
1866069,8.309999,10.17,7.64,0.581,-0.449,-0.084,-3.73,6.53,8.86,0.496,-2.359,-0.692,0,6,UNKNOWN
1866189,7.12,9.13,6.77,0.231,0.429,0.208,-4.96,6.73,7.37,0.227,-0.281,-0.37,0,6,UNKNOWN
1866309,6.63,9.22,5.9,-0.193,0.377,0.806,-3.78,6.51,10.21,-0.327,-1.08,-0.144,0,6,UNKNOWN
1866369,7.13,9.24,6.81,-0.637,0.767,0.853,-5.92,7.12,7.11,-0.229,-0.168,-0.297,0,6,UNKNOWN
1866489,6.72,8.02,6.29,0.489,0.251,0.533,-6.85,6.82,11.81,-1.086,-0.913,0.512,0,6,UNKNOWN
1866549,6.72,8.02,6.29,0.489,0.251,0.533,-4.72,6.74,11.2,-1.067,-0.1,0.995,0,6,UNKNOWN
1866669,5.76,10.2,11.49,-2.28,0.913,1.906,-4.43,6.96,10.52,-0.43,0.232,0.14,0,6,UNKNOWN
1866729,7.24,6.77,9.27,0.755,0.428,1.165,-4.35,6.89,10.64,-0.109,0.059,-0.033,0,6,UNKNOWN
1866849,6.54,7.5,9.55,0.032,0.084,0.608,-4.21,7.12,11.08,-0.444,-0.123,0.257,0,6,UNKNOWN
1866909,6.54,7.5,9.55,0.032,0.084,0.608,-3.59,6.87,11.51,-0.192,-0.006,0.24,0,6,UNKNOWN
1866924,6.5,6.19,10.01,-0.108,0.341,1.041,-3.42,7.09,11.54,-0.107,-0.033,0.179,0,6,UNKNOWN
1866969,6.5,6.19,10.01,-0.108,0.341,1.041,-3.8,7.2,11.24,0.069,-0.053,0.027,0,6,UNKNOWN
1867089,6.69,5.93,9.96,-0.029,0.031,0.549,-3.84,7.32,11.02,0.025,-0.017,0.012,0,6,UNKNOWN
1867149,6.78,6.06,9.79,-0.016,0.05,0.564,-3.58,7.12,10.96,-0.011,0.037,0.056,0,6,UNKNOWN
1867269,6.74,6.13,9.91,-0.032,0.045,0.568,-3.68,7.23,11.16,-0.033,-0.029,-0.018,0,6,UNKNOWN
1867329,6.74,6.13,9.91,-0.032,0.045,0.568,-3.69,7.1,11.27,-0.013,0.039,0.014,0,6,UNKNOWN
1867344,6.74,6.13,9.91,-0.032,0.045,0.568,-3.67,7.09,11.18,0.01,0.016,-0.012,0,6,UNKNOWN
1867389,6.69,5.93,9.969999,0.006,0.101,0.583,-3.85,7.19,11.15,0.008,0.001,0.028,0,6,UNKNOWN
1867509,6.62,5.8,9.91,0.01,0.067,0.566,-3.63,7.11,11.12,0.012,0.025,-0.002,0,6,UNKNOWN
1867629,6.6,5.78,9.95,0.015,0.056,0.526,-3.99,7.09,11.06,0.021,0.004,0.014,0,6,UNKNOWN
1867749,6.67,6.06,9.78,0.002,0.066,0.545,-3.73,7.34,10.99,0.015,0.014,-0.046,0,6,UNKNOWN
1867809,6.67,6.06,9.78,0.002,0.066,0.545,-3.69,7.09,11.13,-0.035,-0.034,0.006,0,6,UNKNOWN
1867929,6.62,6.17,9.94,-0.02,0.088,0.534,-3.76,7.1,11.22,0.022,0.025,0.008,0,6,UNKNOWN
1868049,6.64,6.04,9.98,-0.003,0.046,0.495,-3.75,7.21,11,0.017,0,0,0,6,UNKNOWN
1868109,6.73,6.05,9.83,0.005,0.035,0.502,-3.8,7.13,11.07,-0.004,-0.003,0.001,0,6,UNKNOWN
1868229,6.72,6.04,9.84,-0.032,0.055,0.524,-3.72,7.21,11.08,0.022,0.012,0,0,6,UNKNOWN
1868289,6.72,6.1,9.78,-0.008,0.062,0.508,-3.8,7.09,11.05,0.012,-0.009,-0.003,0,6,UNKNOWN
1868409,6.73,6.03,9.83,-0.04,0.064,0.515,-3.75,7.22,11.11,-0.01,0.004,0.015,0,6,UNKNOWN
1868529,6.68,6.08,9.79,-0.036,0.046,0.512,-3.77,7.16,11.16,0.009,0.004,0.006,0,6,UNKNOWN
1868589,6.68,6.08,9.79,-0.036,0.046,0.512,-3.68,7.15,11.04,0.014,0.001,-0.01,0,6,UNKNOWN
1868769,6.75,6.21,9.8,-0.043,0.047,0.501,-3.69,7.22,11.1,0.026,0.004,-0.013,0,6,UNKNOWN
1868829,6.75,6.21,9.8,-0.043,0.047,0.501,-3.75,7.15,10.94,0.03,0.005,-0.028,0,6,UNKNOWN
1868949,6.87,6.09,9.77,-0.015,0.01,0.453,-3.76,7.14,11.04,0.019,-0.002,-0.018,0,6,UNKNOWN
1869069,6.63,6.14,9.88,-0.059,0.011,0.485,-3.91,7.01,10.97,0.016,0.007,-0.005,0,6,UNKNOWN
1869129,6.59,6.31,9.76,-0.026,0.005,0.446,-3.71,7.09,10.98,0.002,0.028,0.016,0,6,UNKNOWN
1869249,6.87,6.19,9.639999,-0.029,0.045,0.494,-3.85,7.17,10.93,0.028,0.027,-0.02,0,6,UNKNOWN
1869309,6.86,6.39,9.63,-0.014,0.051,0.496,-3.98,7.12,11.05,-0.024,-0.037,-0.004,0,6,UNKNOWN
1869429,6.62,6.13,9.95,-0.022,0.032,0.52,-3.81,7.15,11.25,0.099,-0.028,-0.015,0,6,UNKNOWN
1869489,6.62,6.13,9.95,-0.022,0.032,0.52,-3.84,7.31,11.27,0.645,-0.357,-0.122,0,6,UNKNOWN
1869609,6.86,6.03,9.96,-0.461,-0.457,0.064,-3.57,7.06,10.04,0.814,-0.378,0.007,0,6,UNKNOWN
1869669,6.92,6.31,9.04,-0.488,-0.621,0.263,-3.82,7.29,10.03,0.931,-0.375,0.048,0,6,UNKNOWN
1869789,7.96,6.49,7.65,-0.415,-0.963,-0.284,-5.96,4.93,7.34,1.178,-0.688,-0.173,0,6,UNKNOWN
1869849,7.96,6.49,7.65,-0.415,-0.963,-0.284,-4.8,7.7,11.87,1.367,0.459,0.279,0,6,UNKNOWN
1869969,5.75,7.57,12.26,0.668,-0.787,-0.45,-4.82,6.3,2.46,0.536,-0.279,-0.046,0,6,UNKNOWN
1870029,6.93,4.19,5.22,2.099,-1.627,0.572,-5,6.05,5.74,-1.349,-0.673,0.192,0,6,UNKNOWN
1870149,8.13,3.51,6.47,1.419,0.094,0.503,-3.6,6.83,8.91,-2.205,-0.57,0.762,0,6,UNKNOWN
1870209,8.13,3.51,6.47,1.419,0.094,0.503,-2.71,6.5,11.22,-1.951,-0.568,0.892,0,6,UNKNOWN
1870329,6.04,-0.21,-2.16,-4.352,1.131,2.1,-1.56,7.33,13.32,-0.905,0.048,0.434,0,6,UNKNOWN
1870389,4.45,11.72,9.900001,-2.037,1.667,0.246,-1.31,7.41,13.65,-0.293,0.294,-0.004,0,6,UNKNOWN
1870509,8.42,6.58,10.04,0.081,0.627,0.929,-3.06,7.74,11.21,-0.17,0.143,-0.411,0,6,UNKNOWN
1870629,14.03,2.4,1.78,-3.139,-0.721,-0.18,-3.14,11.09,14.12,-2.127,-1.584,0.583,0,6,UNKNOWN
1870749,0.75,40.17,51.51,4.38,-3.272,2.222,-1.5,0.99,9.27,0.694,3.559,-3.132,0,6,UNKNOWN
1870809,-10.29,22.56,24.88,-4.352,4.381,-0.32,-13.29,-0.47,18.23,0.792,-1.313,-1.381,0,6,UNKNOWN
1870929,17.8,0.79,15.35,-2.643,-1.073,3.931,-4.31,3.97,14.49,0.499,0.815,-0.228,0,6,UNKNOWN
1870989,17.8,0.79,15.35,-2.643,-1.073,3.931,-4.82,5.08,13.23,0.369,0.162,0.581,0,6,UNKNOWN
1871109,8.99,5.86,8,0.204,0.244,0.064,-4.8,7.66,12.29,0.971,0.258,0.121,0,6,UNKNOWN
1871229,6.75,6.8,7.64,0.22,-0.355,-0.294,-4.89,5.93,12.66,0.277,0.112,0.11,1,6,UNKNOWN
1871290,6.51,7.32,9,0.236,-0.083,0.512,-5.39,6.07,12.82,0.357,0.257,0.208,1,6,UNKNOWN
1871350,6.51,7.32,9,0.236,-0.083,0.512,-5,6.3,12.35,0.351,0.327,0.256,1,6,UNKNOWN
1871365,6.51,7.32,9,0.236,-0.083,0.512,-4.85,6.43,12.11,0.36,0.362,0.295,1,6,UNKNOWN
1871410,7.32,7.27,7.64,0.726,-0.497,0.657,-4.6,6.65,11.64,0.266,0.376,0.317,1,6,UNKNOWN
1871530,7.97,6.48,6.04,0.302,-0.398,0.549,-4.38,7.01,11.37,0.28,0.241,0.342,1,6,UNKNOWN
1871590,7.97,6.48,6.04,0.302,-0.398,0.549,-4.08,7.41,11.12,0.234,0.169,0.233,1,6,UNKNOWN
1871710,7.13,7.17,5.91,0.046,-0.091,0.546,-4.1,7.32,10.81,0.04,0.024,0.069,1,6,UNKNOWN
1871725,7.31,6.86,6.46,-0.162,0.103,0.568,-3.99,7.27,10.78,0.006,0.013,0.043,1,6,UNKNOWN
1871740,7.31,6.86,6.46,-0.162,0.103,0.568,-4.06,7.29,10.9,-0.04,-0.017,0.019,1,6,UNKNOWN
1871830,7.31,6.86,6.46,-0.162,0.103,0.568,-3.9,6.95,11.35,0.201,0.048,-0.043,1,6,UNKNOWN
1871950,7.65,8,8.559999,0.262,0.234,0.367,-4.3,6.93,10.93,-0.09,0.063,0.028,1,6,UNKNOWN
1872010,7.65,8,8.559999,0.262,0.234,0.367,-4.14,7.26,10.89,-0.009,-0.006,0.028,1,6,UNKNOWN
1872130,6.7,8.679999,9.51,1.89,1.168,0.773,-4.33,6.95,11.21,-0.099,-0.097,0.047,1,6,UNKNOWN
1872250,7.75,5.59,12.44,2.672,3.31,0.555,-4.22,6.98,11.28,0.027,0.052,0.069,1,6,UNKNOWN
1872370,4.09,9.08,10.88,2.912,3.279,1.255,-4.12,7.12,10.82,0.02,0.001,-0.003,1,6,UNKNOWN
1872430,4.01,9.34,12.86,0.339,1.549,1.412,-4.2,6.93,11.09,-0.006,-0.041,0.011,1,6,UNKNOWN
1872490,4.01,9.34,12.86,0.339,1.549,1.412,-4.12,7,11.15,-0.01,-0.038,0.013,1,6,UNKNOWN
1872505,2.56,8.52,14.62,-0.442,0.955,1.126,-4.16,6.98,11.19,-0.001,-0.03,0.036,1,6,UNKNOWN
1872610,2.56,8.52,14.62,-0.442,0.955,1.126,-4.06,7.1,11.09,-0.01,0.01,0.009,1,6,UNKNOWN
1872730,1.66,9.2,13.07,0.167,0.248,1.533,-4.18,7.09,11.12,-0.001,-0.005,-0.006,1,6,UNKNOWN
1872790,2.91,7.87,13.78,0.004,0.359,0.75,-4,7.15,11.18,-0.005,-0.018,-0.053,1,6,UNKNOWN
1872910,2.58,8.32,14.47,-0.035,0.257,0.357,-4.2,7,11.11,0.007,-0.026,-0.05,1,6,UNKNOWN
1872970,2.06,8.75,14.66,-0.041,0.364,0.288,-4.1,6.97,11.15,0.004,0.014,0.01,1,6,UNKNOWN
1873090,1.45,8.37,14.2,-0.058,0.137,0.51,-4.06,7.03,11,0.021,-0.003,-0.016,1,6,UNKNOWN
1873210,1.88,8.51,15.01,-0.045,0.081,0.468,-4.1,7.08,11.14,-0.019,-0.016,-0.009,1,6,UNKNOWN
1873270,1.88,8.51,15.01,-0.045,0.081,0.468,-4.12,7.07,11.13,0.04,0.006,-0.016,1,6,UNKNOWN
1873390,1.56,8.57,14.41,-0.064,0.066,0.519,-4.22,7.04,10.95,0.007,-0.017,-0.04,1,6,UNKNOWN
1873450,2.03,9.21,15.15,0.418,-0.362,0.622,-4.27,6.97,11.13,-0.001,-0.019,-0.004,1,6,UNKNOWN
1873630,2.2,8.57,15.27,-0.353,0.71,0.437,-4.27,7.07,10.96,0.001,-0.014,-0.009,1,6,UNKNOWN
1873690,2.29,8.67,15.29,0.206,-0.687,0.712,-4.21,6.98,11.18,-0.024,-0.054,-0.001,1,6,UNKNOWN
1873810,2.49,8.77,14.92,0.102,-0.435,0.415,-4.13,7.08,11.16,0.007,0.033,0.028,1,6,UNKNOWN
1873870,2.49,8.77,14.92,0.102,-0.435,0.415,-4.24,7.08,11,0.02,0,0.013,1,6,UNKNOWN
1873930,2.45,8.69,13.8,-0.082,-0.186,0.433,-4.12,7.04,11.2,-0.004,-0.002,0.012,1,6,UNKNOWN
1873945,2.45,8.69,13.8,-0.082,-0.186,0.433,-4.06,7.07,11.2,0.011,-0.02,0.002,1,6,UNKNOWN
1874050,2.48,8.92,14.5,-0.164,-0.195,0.444,-4.23,6.94,11.06,0.025,0.002,-0.017,1,6,UNKNOWN
1874170,2.92,8.6,14.39,-0.124,-0.215,0.398,-4.29,7.11,10.96,0.031,-0.008,-0.002,1,6,UNKNOWN
1874230,3.38,8.679999,14.51,0.314,-0.694,0.277,-4.18,7.18,11.09,0.05,-0.053,-0.028,1,6,UNKNOWN
1874350,4.24,8.41,13.25,0.167,-1.384,0.194,-4.15,7.45,10.89,0.081,-0.136,-0.165,1,6,UNKNOWN
1874410,4.24,8.41,13.25,0.167,-1.384,0.194,-4.06,7.68,10.02,0.108,-0.263,-0.361,1,6,UNKNOWN
